Iteration,Fitness,FitnessEvalTime,Time,State
44,7.0,0.003257274627685547,0.003257274627685547,"{0: [6, 8, 5, 7, 9], 1: [5, 7, 8, 9, 6], 2: [9, 5, 6, 8, 7], 3: [9, 8, 6, 7, 5], 4: [8, 5, 6, 9, 7], 5: [4, 3, 1, 0, 2], 6: [0, 4, 1, 2, 3], 7: [2, 1, 3, 4, 0], 8: [4, 1, 0, 2, 3], 9: [3, 0, 2, 1, 4]}"
45,7.0,0.003329038619995117,0.003329038619995117,"{0: [6, 8, 5, 7, 9], 1: [5, 7, 8, 9, 6], 2: [9, 5, 6, 8, 7], 3: [9, 8, 6, 7, 5], 4: [6, 5, 9, 7, 8], 5: [4, 3, 1, 0, 2], 6: [0, 4, 1, 2, 3], 7: [2, 1, 3, 4, 0], 8: [4, 1, 0, 2, 3], 9: [3, 0, 2, 1, 4]}"
46,7.0,0.003400087356567383,0.003400087356567383,"{0: [6, 8, 5, 7, 9], 1: [6, 8, 7, 5, 9], 2: [9, 5, 6, 8, 7], 3: [9, 8, 6, 7, 5], 4: [6, 5, 9, 7, 8], 5: [4, 3, 1, 0, 2], 6: [0, 4, 1, 2, 3], 7: [2, 1, 3, 4, 0], 8: [4, 1, 0, 2, 3], 9: [3, 0, 2, 1, 4]}"
47,7.0,0.003473997116088867,0.003473997116088867,"{0: [5, 8, 6, 7, 9], 1: [6, 8, 7, 5, 9], 2: [9, 5, 6, 8, 7], 3: [9, 8, 6, 7, 5], 4: [6, 5, 9, 7, 8], 5: [4, 3, 1, 0, 2], 6: [0, 4, 1, 2, 3], 7: [2, 1, 3, 4, 0], 8: [4, 1, 0, 2, 3], 9: [3, 0, 2, 1, 4]}"
48,6.0,0.003547191619873047,0.003547191619873047,"{0: [5, 8, 6, 7, 9], 1: [6, 8, 7, 5, 9], 2: [9, 5, 6, 8, 7], 3: [9, 8, 6, 7, 5], 4: [6, 5, 9, 7, 8], 5: [4, 3, 1, 0, 2], 6: [3, 2, 4, 1, 0], 7: [2, 1, 3, 4, 0], 8: [4, 1, 0, 2, 3], 9: [3, 0, 2, 1, 4]}"
49,7.0,0.0036211013793945312,0.0036211013793945312,"{0: [5, 8, 6, 7, 9], 1: [6, 8, 7, 5, 9], 2: [9, 5, 6, 8, 7], 3: [9, 8, 6, 7, 5], 4: [6, 5, 9, 7, 8], 5: [4, 3, 1, 0, 2], 6: [3, 2, 4, 1, 0], 7: [2, 1, 3, 4, 0], 8: [4, 1, 0, 2, 3], 9: [1, 0, 3, 2, 4]}"
50,7.0,0.003695249557495117,0.003695249557495117,"{0: [9, 5, 7, 6, 8], 1: [6, 8, 7, 5, 9], 2: [9, 5, 6, 8, 7], 3: [9, 8, 6, 7, 5], 4: [6, 5, 9, 7, 8], 5: [4, 3, 1, 0, 2], 6: [3, 2, 4, 1, 0], 7: [2, 1, 3, 4, 0], 8: [4, 1, 0, 2, 3], 9: [1, 0, 3, 2, 4]}"
51,7.0,0.0037691593170166016,0.0037691593170166016,"{0: [9, 5, 7, 6, 8], 1: [6, 8, 7, 5, 9], 2: [9, 5, 6, 8, 7], 3: [9, 8, 6, 7, 5], 4: [6, 5, 9, 7, 8], 5: [4, 3, 1, 0, 2], 6: [3, 2, 4, 1, 0], 7: [2, 1, 3, 4, 0], 8: [1, 2, 4, 3, 0], 9: [1, 0, 3, 2, 4]}"
52,7.0,0.0038442611694335938,0.0038442611694335938,"{0: [6, 9, 7, 8, 5], 1: [6, 8, 7, 5, 9], 2: [9, 5, 6, 8, 7], 3: [9, 8, 6, 7, 5], 4: [6, 5, 9, 7, 8], 5: [4, 3, 1, 0, 2], 6: [3, 2, 4, 1, 0], 7: [2, 1, 3, 4, 0], 8: [1, 2, 4, 3, 0], 9: [1, 0, 3, 2, 4]}"
53,7.0,0.003918170928955078,0.003918170928955078,"{0: [6, 9, 7, 8, 5], 1: [6, 8, 7, 5, 9], 2: [9, 5, 6, 8, 7], 3: [8, 7, 6, 9, 5], 4: [6, 5, 9, 7, 8], 5: [4, 3, 1, 0, 2], 6: [3, 2, 4, 1, 0], 7: [2, 1, 3, 4, 0], 8: [1, 2, 4, 3, 0], 9: [1, 0, 3, 2, 4]}"
