Iteration,Fitness,Time,State
12,7,0.09322810173034668,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
13,7,0.10082793235778809,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
14,7,0.10844111442565918,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
15,7,0.11602616310119629,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
16,7,0.12361717224121094,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
17,7,0.13122010231018066,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
18,7,0.1388261318206787,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
19,7,0.14635610580444336,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
20,7,0.15391898155212402,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
21,7,0.16201496124267578,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
22,7,0.1698291301727295,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
23,7,0.17742705345153809,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
24,7,0.18523907661437988,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
25,7,0.1929020881652832,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
26,7,0.20053720474243164,"{0: [7, 6, 5, 3, 4, 1, 2], 1: [7, 4, 6, 0, 2, 3, 5], 2: [4, 6, 7, 0, 5, 3, 1], 3: [6, 0, 4, 2, 1, 7, 5], 4: [5, 6, 1, 2, 0, 3, 7], 5: [3, 1, 4, 0, 6, 2, 7], 6: [1, 4, 5, 3, 7, 0, 2], 7: [4, 5, 1, 3, 6, 0, 2]}"
1,8,0.007527828216552734,"{0: [3, 5, 4, 1, 6, 7, 2], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
2,7,0.015046834945678711,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
3,7,0.0228118896484375,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
4,7,0.030818939208984375,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
5,7,0.0384669303894043,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
6,7,0.04607582092285156,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
7,7,0.0540769100189209,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
8,7,0.061856985092163086,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
9,7,0.06948614120483398,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
10,7,0.07742786407470703,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
11,7,0.08548188209533691,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
12,7,0.09344196319580078,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
13,7,0.10098886489868164,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
14,7,0.10850191116333008,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
15,7,0.11601686477661133,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
16,7,0.12352681159973145,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
17,7,0.13104987144470215,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
18,7,0.1385509967803955,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
19,7,0.1460740566253662,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
20,7,0.153594970703125,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
21,7,0.1616208553314209,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
22,7,0.16932201385498047,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
23,7,0.17686080932617188,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
24,7,0.18437600135803223,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
25,7,0.19204401969909668,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
26,7,0.19964003562927246,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
27,7,0.2072608470916748,"{0: [2, 7, 6, 1, 4, 3, 5], 1: [4, 0, 2, 6, 3, 5, 7], 2: [6, 1, 0, 4, 7, 3, 5], 3: [7, 6, 0, 4, 5, 2, 1], 4: [7, 2, 3, 0, 1, 6, 5], 5: [6, 3, 0, 1, 7, 2, 4], 6: [3, 7, 5, 4, 2, 0, 1], 7: [6, 5, 2, 1, 4, 0, 3]}"
1,8,0.008013010025024414,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
2,8,0.01563429832458496,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
3,8,0.023162126541137695,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
4,8,0.030639171600341797,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
5,8,0.038108110427856445,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
6,8,0.0455322265625,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
7,8,0.052987098693847656,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
8,8,0.06047415733337402,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
9,8,0.06803035736083984,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
10,8,0.075531005859375,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
11,8,0.08312129974365234,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
12,8,0.09061813354492188,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
13,8,0.0980830192565918,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
14,8,0.10556411743164062,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
15,8,0.1130681037902832,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
16,8,0.12049508094787598,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
17,8,0.127946138381958,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
18,8,0.13541507720947266,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
19,8,0.1428821086883545,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
20,8,0.15035796165466309,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
21,8,0.15786004066467285,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
22,8,0.16537714004516602,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
23,8,0.17281198501586914,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
24,8,0.1803603172302246,"{0: [7, 3, 2, 1, 4, 5, 6], 1: [0, 4, 6, 7, 5, 3, 2], 2: [1, 0, 6, 4, 7, 3, 5], 3: [6, 2, 1, 5, 0, 7, 4], 4: [3, 6, 7, 2, 1, 0, 5], 5: [6, 3, 0, 4, 7, 1, 2], 6: [5, 2, 1, 3, 4, 0, 7], 7: [5, 4, 3, 2, 0, 6, 1]}"
