Algorithm,Bracket,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Genetic,"[1, 1, 2, 2]",2,457,8.161237955093384,432131,"[4, 4, 3, 3, 3, 3, 3, 3, 3, 2, 2]","{0: [7, 11, 9, 6], 1: [6, 10, 8, 7], 2: [8, 11, 9, 7], 3: [9, 8, 6, 10], 4: [7, 9, 10, 11], 5: [11, 10, 6, 8], 6: [3, 5, 1, 0], 7: [4, 0, 1, 2], 8: [1, 5, 3, 2], 9: [0, 3, 4, 2], 10: [4, 3, 1, 5], 11: [0, 4, 5, 2]}"
Genetic,"[1, 1, 2, 2]",3,2,0.0640480518341064,89145,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 7, 9, 11], 1: [7, 8, 6, 10], 2: [8, 9, 11, 7], 3: [9, 8, 10, 6], 4: [10, 11, 9, 7], 5: [11, 10, 8, 6], 6: [0, 1, 3, 5], 7: [0, 2, 1, 4], 8: [1, 2, 5, 3], 9: [0, 4, 2, 3], 10: [1, 3, 5, 4], 11: [0, 2, 4, 5]}"
Genetic,"[1, 1, 2, 2]",3,2,0.0634350776672363,719702,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 9, 7, 11], 1: [7, 8, 6, 10], 2: [8, 9, 11, 7], 3: [9, 6, 8, 10], 4: [10, 7, 11, 9], 5: [11, 8, 6, 10], 6: [0, 1, 5, 3], 7: [0, 4, 1, 2], 8: [1, 2, 3, 5], 9: [0, 3, 4, 2], 10: [1, 5, 4, 3], 11: [0, 2, 4, 5]}"
Genetic,"[1, 1, 2, 2]",2,288,5.537162065505981,993069,"[4, 4, 3, 3, 3, 3, 3, 3, 3, 2, 2]","{0: [6, 9, 11, 7], 1: [8, 6, 7, 10], 2: [8, 11, 7, 9], 3: [10, 9, 6, 8], 4: [9, 10, 7, 11], 5: [8, 6, 11, 10], 6: [0, 1, 3, 5], 7: [0, 2, 4, 1], 8: [1, 2, 5, 3], 9: [3, 4, 0, 2], 10: [4, 3, 5, 1], 11: [0, 4, 2, 5]}"
Genetic,"[1, 1, 2, 2]",3,2,0.0614540576934814,787040,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 7, 9, 11], 1: [7, 6, 8, 10], 2: [8, 11, 9, 7], 3: [9, 10, 8, 6], 4: [10, 7, 9, 11], 5: [11, 8, 10, 6], 6: [0, 3, 1, 5], 7: [0, 1, 4, 2], 8: [1, 3, 5, 2], 9: [0, 2, 4, 3], 10: [3, 1, 4, 5], 11: [5, 4, 0, 2]}"
Genetic,"[1, 1, 2, 2]",3,4,0.0968272686004638,983772,"[4, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 11, 7, 9], 1: [7, 10, 6, 8], 2: [8, 9, 11, 7], 3: [9, 10, 8, 6], 4: [7, 9, 10, 11], 5: [6, 10, 8, 11], 6: [0, 3, 1, 5], 7: [0, 4, 2, 1], 8: [1, 3, 2, 5], 9: [0, 4, 2, 3], 10: [1, 3, 4, 5], 11: [0, 5, 4, 2]}"
Genetic,"[1, 1, 2, 2]",2,260,4.628396987915039,296025,"[4, 4, 3, 3, 3, 3, 3, 3, 3, 2, 2]","{0: [7, 6, 11, 9], 1: [7, 10, 6, 8], 2: [7, 11, 8, 9], 3: [9, 8, 6, 10], 4: [7, 11, 9, 10], 5: [11, 6, 10, 8], 6: [5, 0, 3, 1], 7: [2, 4, 1, 0], 8: [5, 1, 3, 2], 9: [0, 2, 3, 4], 10: [5, 1, 4, 3], 11: [4, 0, 5, 2]}"
Genetic,"[1, 1, 2, 2]",3,8,0.1679530143737793,714541,"[4, 4, 4, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 9, 7, 11], 1: [8, 10, 7, 6], 2: [8, 9, 11, 7], 3: [10, 8, 6, 9], 4: [7, 9, 11, 10], 5: [11, 6, 10, 8], 6: [0, 3, 1, 5], 7: [2, 0, 4, 1], 8: [3, 1, 2, 5], 9: [3, 4, 0, 2], 10: [1, 3, 5, 4], 11: [2, 5, 4, 0]}"
Genetic,"[1, 1, 2, 2]",2,327,5.802922964096069,519275,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2]","{0: [6, 9, 7, 11], 1: [7, 6, 8, 10], 2: [9, 11, 7, 8], 3: [9, 6, 8, 10], 4: [10, 7, 11, 9], 5: [11, 10, 8, 6], 6: [5, 1, 3, 0], 7: [4, 2, 0, 1], 8: [1, 5, 3, 2], 9: [0, 3, 4, 2], 10: [1, 4, 3, 5], 11: [2, 4, 5, 0]}"
Genetic,"[1, 1, 2, 2]",2,87,1.5963430404663086,928991,"[4, 4, 4, 3, 3, 3, 3, 2, 2, 2, 2]","{0: [9, 11, 6, 7], 1: [8, 7, 10, 6], 2: [9, 11, 7, 8], 3: [8, 6, 9, 10], 4: [11, 10, 9, 7], 5: [10, 6, 11, 8], 6: [3, 1, 5, 0], 7: [1, 2, 4, 0], 8: [5, 2, 1, 3], 9: [0, 4, 3, 2], 10: [1, 5, 3, 4], 11: [2, 0, 5, 4]}"
Genetic,"[1, 1, 2, 2]",3,1,0.0448062419891357,555835,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 7, 9, 11], 1: [7, 6, 10, 8], 2: [8, 11, 9, 7], 3: [9, 8, 10, 6], 4: [10, 7, 9, 11], 5: [11, 6, 10, 8], 6: [0, 3, 1, 5], 7: [0, 2, 4, 1], 8: [1, 5, 3, 2], 9: [0, 3, 4, 2], 10: [1, 3, 5, 4], 11: [0, 2, 5, 4]}"
Genetic,"[1, 1, 2, 2]",2,80,1.452881097793579,256890,"[3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2]","{0: [6, 11, 9, 7], 1: [8, 7, 10, 6], 2: [8, 9, 11, 7], 3: [9, 8, 6, 10], 4: [11, 7, 9, 10], 5: [11, 6, 8, 10], 6: [0, 1, 3, 5], 7: [0, 4, 1, 2], 8: [1, 5, 3, 2], 9: [0, 2, 3, 4], 10: [1, 5, 4, 3], 11: [0, 5, 4, 2]}"
Genetic,"[1, 1, 2, 2]",2,332,5.917191982269287,544656,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2]","{0: [7, 9, 6, 11], 1: [8, 7, 6, 10], 2: [7, 8, 11, 9], 3: [6, 8, 9, 10], 4: [7, 10, 9, 11], 5: [6, 10, 11, 8], 6: [5, 3, 1, 0], 7: [1, 2, 0, 4], 8: [2, 1, 3, 5], 9: [0, 2, 4, 3], 10: [3, 4, 5, 1], 11: [0, 4, 2, 5]}"
Genetic,"[1, 1, 2, 2]",2,851,15.159908056259155,53885,"[4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 2]","{0: [7, 9, 6, 11], 1: [8, 6, 10, 7], 2: [11, 7, 9, 8], 3: [10, 6, 9, 8], 4: [10, 9, 7, 11], 5: [10, 11, 6, 8], 6: [5, 0, 3, 1], 7: [0, 1, 2, 4], 8: [1, 2, 3, 5], 9: [2, 3, 0, 4], 10: [1, 3, 4, 5], 11: [5, 4, 2, 0]}"
Genetic,"[1, 1, 2, 2]",3,2,0.0650460720062255,383687,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [11, 7, 6, 9], 1: [7, 10, 6, 8], 2: [8, 9, 7, 11], 3: [9, 6, 10, 8], 4: [10, 11, 7, 9], 5: [11, 6, 8, 10], 6: [0, 5, 1, 3], 7: [0, 2, 4, 1], 8: [2, 5, 1, 3], 9: [0, 4, 2, 3], 10: [1, 5, 4, 3], 11: [0, 5, 4, 2]}"
Genetic,"[1, 1, 2, 2]",3,18,0.3539547920227051,475414,"[4, 4, 4, 4, 3, 3, 3, 3, 3, 3]","{0: [6, 11, 9, 7], 1: [7, 6, 8, 10], 2: [8, 11, 9, 7], 3: [9, 10, 6, 8], 4: [10, 7, 9, 11], 5: [11, 6, 8, 10], 6: [1, 3, 5, 0], 7: [1, 0, 2, 4], 8: [1, 2, 3, 5], 9: [0, 4, 2, 3], 10: [1, 3, 5, 4], 11: [0, 5, 2, 4]}"
Genetic,"[1, 1, 2, 2]",2,41,0.769705057144165,831270,"[3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2]","{0: [6, 7, 11, 9], 1: [7, 6, 10, 8], 2: [11, 7, 8, 9], 3: [9, 8, 10, 6], 4: [11, 7, 10, 9], 5: [8, 10, 6, 11], 6: [1, 5, 0, 3], 7: [4, 1, 2, 0], 8: [1, 5, 3, 2], 9: [0, 4, 2, 3], 10: [3, 4, 5, 1], 11: [4, 0, 2, 5]}"
Genetic,"[1, 1, 2, 2]",3,2,0.0639190673828125,693753,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 11, 9, 7], 1: [7, 8, 10, 6], 2: [8, 7, 9, 11], 3: [9, 6, 8, 10], 4: [10, 11, 7, 9], 5: [11, 6, 8, 10], 6: [0, 3, 1, 5], 7: [0, 1, 4, 2], 8: [2, 1, 5, 3], 9: [0, 2, 4, 3], 10: [1, 4, 5, 3], 11: [0, 5, 4, 2]}"
Genetic,"[1, 1, 2, 2]",3,9,0.1844408512115478,740400,"[4, 4, 4, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 7, 11, 9], 1: [7, 6, 10, 8], 2: [8, 7, 11, 9], 3: [8, 6, 10, 9], 4: [10, 11, 7, 9], 5: [11, 8, 10, 6], 6: [0, 3, 5, 1], 7: [0, 1, 2, 4], 8: [5, 1, 2, 3], 9: [4, 0, 2, 3], 10: [4, 3, 1, 5], 11: [0, 4, 2, 5]}"
Genetic,"[1, 1, 2, 2]",3,6,0.1333289146423339,813584,"[4, 4, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [7, 11, 9, 6], 1: [10, 7, 8, 6], 2: [9, 11, 7, 8], 3: [9, 8, 6, 10], 4: [11, 9, 10, 7], 5: [11, 10, 8, 6], 6: [0, 5, 1, 3], 7: [0, 2, 4, 1], 8: [1, 5, 3, 2], 9: [0, 2, 3, 4], 10: [1, 4, 3, 5], 11: [0, 5, 4, 2]}"
Genetic,"[1, 1, 2, 2]",2,1000,18.184226989746094,511269,"[4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 2]","{0: [11, 6, 7, 9], 1: [8, 6, 10, 7], 2: [8, 7, 11, 9], 3: [9, 6, 10, 8], 4: [11, 9, 7, 10], 5: [10, 6, 11, 8], 6: [0, 5, 1, 3], 7: [1, 4, 0, 2], 8: [5, 1, 2, 3], 9: [3, 2, 0, 4], 10: [4, 1, 5, 3], 11: [0, 2, 4, 5]}"
Genetic,"[1, 1, 2, 2]",2,390,6.988365888595581,609997,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2]","{0: [9, 11, 7, 6], 1: [8, 6, 10, 7], 2: [7, 9, 11, 8], 3: [10, 9, 6, 8], 4: [7, 10, 11, 9], 5: [8, 11, 6, 10], 6: [5, 1, 3, 0], 7: [1, 0, 4, 2], 8: [3, 1, 2, 5], 9: [2, 4, 0, 3], 10: [3, 5, 1, 4], 11: [0, 4, 5, 2]}"
Genetic,"[1, 1, 2, 2]",2,50,0.932358980178833,252613,"[3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2]","{0: [7, 9, 6, 11], 1: [6, 10, 8, 7], 2: [8, 11, 7, 9], 3: [10, 6, 9, 8], 4: [10, 9, 7, 11], 5: [8, 10, 11, 6], 6: [0, 3, 1, 5], 7: [0, 1, 2, 4], 8: [1, 5, 2, 3], 9: [2, 3, 0, 4], 10: [1, 3, 4, 5], 11: [5, 4, 2, 0]}"
Genetic,"[1, 1, 2, 2]",3,1,0.0449988842010498,128965,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 11, 9, 7], 1: [7, 10, 6, 8], 2: [8, 9, 11, 7], 3: [9, 10, 6, 8], 4: [10, 11, 9, 7], 5: [11, 6, 8, 10], 6: [0, 1, 3, 5], 7: [0, 2, 1, 4], 8: [1, 2, 3, 5], 9: [0, 2, 4, 3], 10: [1, 4, 3, 5], 11: [0, 5, 4, 2]}"
Genetic,"[1, 1, 2, 2]",3,11,0.2208290100097656,404964,"[4, 4, 4, 4, 3, 3, 3, 3, 3, 3]","{0: [9, 6, 11, 7], 1: [7, 6, 10, 8], 2: [7, 8, 9, 11], 3: [9, 8, 10, 6], 4: [9, 7, 11, 10], 5: [11, 6, 8, 10], 6: [3, 1, 0, 5], 7: [1, 2, 4, 0], 8: [1, 3, 5, 2], 9: [4, 3, 2, 0], 10: [1, 4, 5, 3], 11: [0, 2, 5, 4]}"
Genetic,"[1, 1, 2, 2]",3,1,0.0448138713836669,334644,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 9, 11, 7], 1: [7, 8, 10, 6], 2: [8, 11, 7, 9], 3: [9, 10, 8, 6], 4: [10, 9, 11, 7], 5: [11, 8, 6, 10], 6: [0, 1, 5, 3], 7: [0, 4, 2, 1], 8: [1, 2, 5, 3], 9: [0, 4, 3, 2], 10: [1, 3, 4, 5], 11: [0, 4, 2, 5]}"
Genetic,"[1, 1, 2, 2]",2,460,8.215727806091309,627147,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2]","{0: [9, 6, 7, 11], 1: [7, 8, 6, 10], 2: [8, 7, 9, 11], 3: [9, 10, 6, 8], 4: [10, 11, 7, 9], 5: [11, 10, 6, 8], 6: [3, 0, 5, 1], 7: [0, 2, 1, 4], 8: [1, 2, 5, 3], 9: [0, 2, 4, 3], 10: [1, 5, 4, 3], 11: [0, 4, 5, 2]}"
Genetic,"[1, 1, 2, 2]",3,4,0.096668004989624,162518,"[4, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 9, 11, 7], 1: [7, 10, 8, 6], 2: [9, 11, 7, 8], 3: [9, 8, 10, 6], 4: [10, 7, 11, 9], 5: [10, 11, 8, 6], 6: [0, 1, 3, 5], 7: [0, 4, 2, 1], 8: [1, 5, 2, 3], 9: [0, 4, 3, 2], 10: [4, 1, 5, 3], 11: [0, 5, 2, 4]}"
Genetic,"[1, 1, 2, 2]",2,602,10.833709239959717,211961,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2]","{0: [6, 9, 7, 11], 1: [7, 8, 6, 10], 2: [8, 11, 7, 9], 3: [9, 10, 6, 8], 4: [11, 9, 7, 10], 5: [11, 10, 8, 6], 6: [3, 1, 0, 5], 7: [0, 1, 4, 2], 8: [2, 3, 5, 1], 9: [0, 3, 2, 4], 10: [1, 3, 5, 4], 11: [0, 2, 4, 5]}"
Genetic,"[1, 1, 2, 2]",2,64,1.254490852355957,37777,"[3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2]","{0: [6, 11, 7, 9], 1: [10, 7, 6, 8], 2: [8, 11, 9, 7], 3: [10, 8, 6, 9], 4: [10, 9, 7, 11], 5: [11, 8, 6, 10], 6: [0, 3, 5, 1], 7: [0, 4, 1, 2], 8: [1, 5, 2, 3], 9: [0, 2, 4, 3], 10: [1, 3, 4, 5], 11: [2, 5, 4, 0]}"
Genetic,"[1, 1, 2, 2]",2,1,0.0421457290649414,779427,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","{0: [6, 7, 9, 11], 1: [7, 10, 8, 6], 2: [8, 11, 9, 7], 3: [9, 6, 8, 10], 4: [10, 7, 11, 9], 5: [11, 10, 8, 6], 6: [0, 5, 1, 3], 7: [0, 4, 1, 2], 8: [1, 2, 5, 3], 9: [0, 2, 3, 4], 10: [1, 4, 3, 5], 11: [0, 4, 2, 5]}"
Genetic,"[1, 1, 2, 2]",2,129,2.343890905380249,694948,"[3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2]","{0: [11, 9, 7, 6], 1: [7, 8, 6, 10], 2: [11, 8, 7, 9], 3: [9, 8, 10, 6], 4: [11, 9, 7, 10], 5: [11, 10, 8, 6], 6: [3, 1, 5, 0], 7: [0, 2, 1, 4], 8: [2, 5, 3, 1], 9: [0, 3, 4, 2], 10: [4, 1, 3, 5], 11: [0, 2, 4, 5]}"
Genetic,"[1, 1, 2, 2]",2,627,11.353263854980469,933161,"[4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 2]","{0: [6, 9, 11, 7], 1: [7, 8, 10, 6], 2: [9, 8, 7, 11], 3: [8, 9, 6, 10], 4: [10, 7, 11, 9], 5: [6, 11, 8, 10], 6: [3, 0, 1, 5], 7: [1, 0, 2, 4], 8: [5, 2, 3, 1], 9: [0, 3, 2, 4], 10: [4, 1, 3, 5], 11: [0, 4, 5, 2]}"
Genetic,"[1, 1, 2, 2]",3,3,0.0804207324981689,219430,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 9, 11, 7], 1: [7, 8, 6, 10], 2: [8, 11, 9, 7], 3: [9, 6, 8, 10], 4: [10, 9, 11, 7], 5: [11, 10, 6, 8], 6: [0, 1, 5, 3], 7: [0, 1, 4, 2], 8: [1, 3, 2, 5], 9: [0, 3, 2, 4], 10: [4, 1, 3, 5], 11: [0, 5, 4, 2]}"
Genetic,"[1, 1, 2, 2]",3,2,0.0596070289611816,195868,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 7, 11, 9], 1: [6, 10, 8, 7], 2: [8, 9, 11, 7], 3: [9, 8, 10, 6], 4: [10, 11, 7, 9], 5: [11, 10, 8, 6], 6: [0, 5, 3, 1], 7: [1, 4, 2, 0], 8: [1, 2, 5, 3], 9: [0, 2, 4, 3], 10: [5, 4, 1, 3], 11: [0, 2, 5, 4]}"
Genetic,"[1, 1, 2, 2]",2,930,16.82205104827881,959194,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2]","{0: [9, 7, 6, 11], 1: [10, 6, 7, 8], 2: [7, 9, 11, 8], 3: [8, 9, 6, 10], 4: [10, 7, 9, 11], 5: [10, 8, 11, 6], 6: [1, 3, 5, 0], 7: [4, 2, 1, 0], 8: [2, 3, 5, 1], 9: [3, 4, 0, 2], 10: [1, 5, 4, 3], 11: [5, 4, 2, 0]}"
Genetic,"[1, 1, 2, 2]",3,7,0.1548500061035156,480096,"[4, 4, 4, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 7, 9, 11], 1: [7, 8, 6, 10], 2: [8, 11, 9, 7], 3: [10, 9, 8, 6], 4: [10, 9, 11, 7], 5: [11, 10, 6, 8], 6: [0, 5, 1, 3], 7: [2, 4, 0, 1], 8: [1, 3, 5, 2], 9: [0, 3, 2, 4], 10: [1, 5, 4, 3], 11: [0, 5, 4, 2]}"
Genetic,"[1, 1, 2, 2]",2,233,4.171807050704956,453075,"[3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2]","{0: [6, 7, 9, 11], 1: [7, 6, 8, 10], 2: [8, 9, 7, 11], 3: [9, 10, 6, 8], 4: [10, 9, 11, 7], 5: [8, 6, 10, 11], 6: [5, 1, 0, 3], 7: [1, 4, 2, 0], 8: [2, 3, 1, 5], 9: [0, 2, 4, 3], 10: [1, 5, 3, 4], 11: [0, 2, 4, 5]}"
Genetic,"[1, 1, 2, 2]",3,1,0.0446453094482421,94808,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 11, 7, 9], 1: [7, 8, 10, 6], 2: [8, 11, 9, 7], 3: [9, 6, 10, 8], 4: [10, 9, 7, 11], 5: [11, 6, 10, 8], 6: [0, 5, 1, 3], 7: [0, 1, 4, 2], 8: [1, 2, 3, 5], 9: [0, 2, 3, 4], 10: [1, 5, 4, 3], 11: [0, 4, 5, 2]}"
Genetic,"[1, 1, 2, 2]",3,20,0.3814649581909179,247074,"[4, 4, 4, 4, 4, 3, 3, 3, 3, 3]","{0: [11, 6, 7, 9], 1: [6, 10, 7, 8], 2: [11, 8, 7, 9], 3: [9, 10, 6, 8], 4: [9, 7, 11, 10], 5: [11, 8, 10, 6], 6: [0, 5, 1, 3], 7: [0, 1, 2, 4], 8: [2, 5, 3, 1], 9: [2, 0, 4, 3], 10: [4, 1, 5, 3], 11: [2, 5, 0, 4]}"
Genetic,"[1, 1, 2, 2]",3,10,0.2048449516296386,145137,"[4, 4, 4, 3, 3, 3, 3, 3, 3, 3]","{0: [7, 6, 11, 9], 1: [7, 6, 8, 10], 2: [8, 7, 9, 11], 3: [9, 10, 8, 6], 4: [9, 11, 10, 7], 5: [11, 6, 10, 8], 6: [3, 1, 0, 5], 7: [2, 0, 1, 4], 8: [5, 1, 3, 2], 9: [0, 2, 3, 4], 10: [4, 1, 5, 3], 11: [0, 4, 5, 2]}"
Genetic,"[1, 1, 2, 2]",2,79,1.457036018371582,917469,"[3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2]","{0: [9, 7, 11, 6], 1: [6, 7, 10, 8], 2: [9, 7, 8, 11], 3: [10, 9, 6, 8], 4: [7, 10, 9, 11], 5: [8, 10, 6, 11], 6: [5, 1, 3, 0], 7: [1, 4, 0, 2], 8: [1, 5, 2, 3], 9: [3, 2, 4, 0], 10: [3, 4, 5, 1], 11: [0, 4, 2, 5]}"
Genetic,"[1, 1, 2, 2]",3,1,0.0463101863861084,611178,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 7, 9, 11], 1: [7, 8, 6, 10], 2: [8, 9, 7, 11], 3: [9, 10, 6, 8], 4: [10, 9, 11, 7], 5: [11, 10, 6, 8], 6: [0, 3, 1, 5], 7: [0, 4, 1, 2], 8: [1, 5, 3, 2], 9: [0, 2, 4, 3], 10: [1, 3, 4, 5], 11: [0, 2, 5, 4]}"
Genetic,"[1, 1, 2, 2]",3,5,0.1185998916625976,777412,"[4, 4, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 7, 11, 9], 1: [7, 10, 8, 6], 2: [7, 9, 8, 11], 3: [9, 8, 10, 6], 4: [10, 9, 7, 11], 5: [11, 8, 10, 6], 6: [0, 1, 5, 3], 7: [1, 2, 4, 0], 8: [1, 5, 2, 3], 9: [3, 4, 2, 0], 10: [1, 3, 4, 5], 11: [4, 2, 5, 0]}"
Genetic,"[1, 1, 2, 2]",3,4,0.0983662605285644,879073,"[4, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 11, 7, 9], 1: [7, 8, 10, 6], 2: [8, 9, 11, 7], 3: [9, 6, 8, 10], 4: [7, 10, 11, 9], 5: [11, 10, 8, 6], 6: [0, 3, 5, 1], 7: [1, 2, 4, 0], 8: [1, 2, 5, 3], 9: [4, 2, 3, 0], 10: [1, 3, 5, 4], 11: [0, 2, 4, 5]}"
Genetic,"[1, 1, 2, 2]",2,374,6.924179315567017,970519,"[4, 4, 3, 3, 3, 3, 3, 3, 3, 2, 2]","{0: [6, 11, 9, 7], 1: [7, 8, 10, 6], 2: [8, 7, 11, 9], 3: [9, 6, 10, 8], 4: [10, 7, 9, 11], 5: [6, 11, 10, 8], 6: [5, 0, 1, 3], 7: [2, 1, 0, 4], 8: [1, 2, 3, 5], 9: [0, 3, 2, 4], 10: [1, 5, 4, 3], 11: [2, 5, 0, 4]}"
Genetic,"[1, 1, 2, 2]",2,971,17.369502067565918,439632,"[4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 2]","{0: [9, 11, 7, 6], 1: [10, 8, 6, 7], 2: [8, 11, 7, 9], 3: [9, 10, 6, 8], 4: [9, 11, 10, 7], 5: [11, 8, 6, 10], 6: [5, 0, 1, 3], 7: [2, 4, 1, 0], 8: [1, 5, 2, 3], 9: [4, 0, 3, 2], 10: [1, 4, 5, 3], 11: [0, 2, 5, 4]}"
Genetic,"[1, 1, 2, 2]",3,1,0.0465080738067626,360997,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 7, 9, 11], 1: [7, 6, 10, 8], 2: [8, 11, 9, 7], 3: [9, 6, 8, 10], 4: [10, 7, 9, 11], 5: [11, 6, 10, 8], 6: [0, 3, 5, 1], 7: [0, 1, 2, 4], 8: [1, 3, 5, 2], 9: [0, 3, 4, 2], 10: [1, 3, 5, 4], 11: [0, 2, 4, 5]}"
Genetic,"[1, 1, 2, 2]",3,3,0.0520341396331787,517637,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 7, 11, 9], 1: [7, 10, 8, 6], 2: [8, 9, 11, 7], 3: [9, 10, 6, 8], 4: [10, 9, 7, 11], 5: [11, 10, 8, 6], 6: [0, 3, 1, 5], 7: [0, 2, 1, 4], 8: [1, 3, 2, 5], 9: [0, 3, 4, 2], 10: [1, 3, 4, 5], 11: [0, 5, 4, 2]}"
Genetic,"[1, 1, 2, 2]",3,927,10.08098578453064,163319,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3]","{0: [9, 7, 6, 11], 1: [8, 7, 10, 6], 2: [9, 8, 11, 7], 3: [8, 10, 6, 9], 4: [7, 11, 9, 10], 5: [6, 11, 10, 8], 6: [3, 0, 5, 1], 7: [0, 2, 4, 1], 8: [2, 3, 1, 5], 9: [4, 3, 2, 0], 10: [4, 5, 3, 1], 11: [5, 4, 2, 0]}"
Genetic,"[1, 1, 2, 2]",3,28,0.4033808708190918,432363,"[4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3]","{0: [6, 11, 9, 7], 1: [7, 10, 6, 8], 2: [8, 9, 11, 7], 3: [9, 8, 6, 10], 4: [10, 7, 11, 9], 5: [11, 8, 10, 6], 6: [0, 3, 1, 5], 7: [0, 1, 2, 4], 8: [3, 2, 1, 5], 9: [0, 4, 2, 3], 10: [1, 3, 4, 5], 11: [0, 5, 2, 4]}"
Genetic,"[1, 1, 2, 2]",3,8,0.1061162948608398,591028,"[4, 4, 4, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 7, 11, 9], 1: [7, 10, 8, 6], 2: [8, 9, 11, 7], 3: [9, 8, 6, 10], 4: [10, 11, 9, 7], 5: [11, 10, 8, 6], 6: [0, 5, 3, 1], 7: [0, 1, 4, 2], 8: [1, 5, 3, 2], 9: [0, 2, 3, 4], 10: [1, 4, 5, 3], 11: [0, 2, 4, 5]}"
Genetic,"[1, 1, 2, 2]",3,2,0.0410606861114501,172074,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 11, 9, 7], 1: [7, 10, 6, 8], 2: [8, 11, 7, 9], 3: [9, 6, 8, 10], 4: [10, 7, 9, 11], 5: [11, 10, 8, 6], 6: [0, 1, 5, 3], 7: [0, 2, 4, 1], 8: [1, 5, 3, 2], 9: [0, 4, 3, 2], 10: [1, 5, 3, 4], 11: [0, 2, 5, 4]}"
Genetic,"[1, 1, 2, 2]",3,4,0.0638799667358398,762354,"[4, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 9, 11, 7], 1: [7, 8, 6, 10], 2: [8, 7, 11, 9], 3: [9, 6, 10, 8], 4: [10, 11, 9, 7], 5: [11, 6, 8, 10], 6: [0, 5, 3, 1], 7: [0, 1, 4, 2], 8: [1, 3, 5, 2], 9: [0, 2, 4, 3], 10: [1, 5, 3, 4], 11: [0, 2, 5, 4]}"
Genetic,"[1, 1, 2, 2]",3,1,0.0303800106048584,276662,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","{0: [6, 11, 9, 7], 1: [7, 6, 10, 8], 2: [8, 9, 11, 7], 3: [9, 10, 8, 6], 4: [10, 11, 7, 9], 5: [11, 8, 6, 10], 6: [0, 3, 5, 1], 7: [0, 4, 1, 2], 8: [1, 3, 5, 2], 9: [0, 4, 3, 2], 10: [1, 3, 4, 5], 11: [0, 4, 2, 5]}"
