Iteration,Fitness,FitnessEvalTime,Time,State
23,3,1.3395150502522786e-05,0.031408071517944336,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
24,3,1.2636184692382812e-05,0.032716989517211914,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
25,3,1.293023427327474e-05,0.034055233001708984,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
26,3,1.3172626495361328e-05,0.035427093505859375,"{0: [3, 2, 4, 5, 1], 1: [5, 0, 2, 4, 3], 2: [5, 4, 1, 3, 0], 3: [5, 1, 2, 4, 0], 4: [2, 0, 1, 3, 5], 5: [4, 0, 1, 3, 2]}"
1,4,1.3466676076253255e-05,0.0013632774353027344,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
2,4,1.4750162760416667e-05,0.002834320068359375,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
3,4,1.378456751505534e-05,0.0043201446533203125,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
4,4,1.3641516367594401e-05,0.005753278732299805,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
5,4,1.4090538024902344e-05,0.007170200347900391,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
6,4,1.6188621520996095e-05,0.008784294128417969,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
7,4,1.314083735148112e-05,0.010166168212890625,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
8,4,1.2965997060139974e-05,0.011503219604492188,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
9,4,1.4603137969970703e-05,0.012943267822265625,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
10,4,1.3399124145507813e-05,0.014374256134033203,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
11,4,1.3581911722819011e-05,0.015773296356201172,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
12,4,1.3132890065511068e-05,0.017106294631958008,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
13,4,1.2902418772379557e-05,0.018435239791870117,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
14,4,1.3025601704915364e-05,0.019797086715698242,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
15,4,1.310110092163086e-05,0.02113509178161621,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
16,4,1.3967355092366537e-05,0.022536277770996094,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
17,4,1.3577938079833985e-05,0.02402520179748535,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
18,4,1.4185905456542969e-05,0.0254361629486084,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
19,4,1.3061364491780599e-05,0.026812314987182617,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
20,4,1.2997786204020182e-05,0.02814626693725586,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
21,4,1.2969970703125e-05,0.0294950008392334,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
22,4,1.3613700866699219e-05,0.030860185623168945,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
23,4,1.3192494710286459e-05,0.03221917152404785,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
24,4,1.3339519500732423e-05,0.03358316421508789,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
25,4,1.3343493143717448e-05,0.03509020805358887,"{0: [5, 3, 2, 1, 4], 1: [0, 5, 4, 3, 2], 2: [3, 4, 5, 0, 1], 3: [5, 1, 0, 2, 4], 4: [2, 5, 1, 3, 0], 5: [0, 3, 2, 4, 1]}"
1,3,1.293023427327474e-05,0.0013229846954345703,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
2,3,1.2421607971191407e-05,0.002653837203979492,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
3,3,1.2886524200439452e-05,0.004066944122314453,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
4,3,1.271963119506836e-05,0.005388975143432617,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
5,3,1.2326240539550782e-05,0.006677865982055664,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
6,3,1.2429555257161458e-05,0.007971763610839844,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
7,3,1.2675921122233072e-05,0.009389638900756836,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
8,3,1.2421607971191407e-05,0.010684728622436523,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
9,3,1.2274583180745443e-05,0.011972665786743164,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
10,3,1.2342135111490885e-05,0.013262033462524414,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
11,3,1.2747446695963542e-05,0.014575719833374023,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
12,3,1.2731552124023437e-05,0.015974760055541992,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
13,3,1.2354056040445964e-05,0.01726675033569336,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
14,3,1.2385845184326173e-05,0.01856088638305664,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
15,3,1.2350082397460937e-05,0.019849777221679688,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
16,3,1.2350082397460937e-05,0.021137714385986328,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
17,3,1.2481212615966797e-05,0.02243185043334961,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
18,3,1.3724962870279949e-05,0.023830890655517578,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
19,3,1.22984250386556e-05,0.02514481544494629,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
20,3,1.2481212615966797e-05,0.02643871307373047,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
21,3,1.2195110321044922e-05,0.027724027633666992,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
22,3,1.2362003326416016e-05,0.029013872146606445,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
23,3,1.2282530466715495e-05,0.030299901962280273,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
24,3,1.2350082397460937e-05,0.03159284591674805,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
25,3,1.241763432820638e-05,0.03288078308105469,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
26,3,1.3466676076253255e-05,0.03455185890197754,"{0: [3, 5, 2, 4, 1], 1: [2, 5, 4, 0, 3], 2: [3, 4, 5, 1, 0], 3: [0, 5, 4, 1, 2], 4: [5, 0, 3, 2, 1], 5: [4, 1, 0, 2, 3]}"
1,3,1.3220310211181641e-05,0.0013628005981445312,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
2,3,1.333157221476237e-05,0.002743959426879883,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
3,3,1.3399124145507813e-05,0.004179954528808594,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
4,3,1.4925003051757813e-05,0.005645036697387695,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
5,3,1.8246968587239583e-05,0.007344961166381836,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
6,3,1.3585885365804037e-05,0.008831977844238281,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
7,3,1.346270243326823e-05,0.010224103927612305,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
8,3,1.325209935506185e-05,0.011616945266723633,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
9,3,1.6391277313232422e-05,0.013182878494262695,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
10,3,1.3685226440429687e-05,0.014672994613647461,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
11,3,1.3267993927001953e-05,0.016036033630371094,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
12,3,1.33514404296875e-05,0.017400026321411133,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
13,3,1.3256072998046875e-05,0.018762826919555664,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
14,3,1.4436244964599609e-05,0.020299911499023438,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
15,3,1.346270243326823e-05,0.021697044372558594,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
16,3,1.341104507446289e-05,0.0231170654296875,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
17,3,1.2862682342529298e-05,0.02443695068359375,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
18,3,1.434485117594401e-05,0.025881052017211914,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
19,3,1.4158089955647786e-05,0.027339935302734375,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
20,3,1.3267993927001953e-05,0.028694868087768555,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
21,3,1.5187263488769532e-05,0.03015589714050293,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
22,3,1.3375282287597657e-05,0.03160285949707031,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
23,3,1.3852119445800782e-05,0.03309893608093262,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
24,3,1.3335545857747395e-05,0.03447103500366211,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
25,3,1.3478597005208333e-05,0.03588294982910156,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
26,3,1.4019012451171874e-05,0.03729891777038574,"{0: [4, 3, 1, 2, 5], 1: [2, 0, 5, 3, 4], 2: [3, 5, 0, 1, 4], 3: [0, 4, 5, 2, 1], 4: [0, 2, 5, 1, 3], 5: [4, 2, 3, 1, 0]}"
1,3,1.3224283854166667e-05,0.0014452934265136719,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
2,3,1.2683868408203126e-05,0.0027620792388916016,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
3,3,1.354217529296875e-05,0.004195213317871094,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
4,3,1.3780593872070312e-05,0.005680084228515625,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
5,3,1.3510386149088541e-05,0.007062196731567383,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
6,3,1.2834866841634115e-05,0.00841212272644043,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
7,3,1.3367335001627605e-05,0.009816169738769531,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
8,3,1.2576580047607422e-05,0.011156082153320312,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
9,3,1.2866655985514323e-05,0.012482166290283203,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
10,3,1.3637542724609376e-05,0.013905048370361328,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
11,3,1.2886524200439452e-05,0.015238046646118164,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
12,3,1.260836919148763e-05,0.016558170318603516,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
13,3,1.3065338134765624e-05,0.01792430877685547,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
14,3,1.4130274454752604e-05,0.01932501792907715,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
15,3,1.2811024983723959e-05,0.02065110206604004,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
16,3,1.2628237406412761e-05,0.021956205368041992,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
17,3,1.2739499409993489e-05,0.023275136947631836,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
18,3,1.3168652852376302e-05,0.024621248245239258,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
19,3,1.4607111612955729e-05,0.026066064834594727,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
20,3,1.2703736623128255e-05,0.027398109436035156,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
21,3,1.2600421905517578e-05,0.028704166412353516,"{0: [5, 2, 4, 3, 1], 1: [0, 5, 3, 2, 4], 2: [0, 5, 1, 3, 4], 3: [5, 4, 1, 0, 2], 4: [5, 2, 0, 3, 1], 5: [4, 2, 1, 0, 3]}"
